INFO 2019-10-15 03:17:36,299 basehttp 124 "GET /test/ HTTP/1.1" 200 4
INFO 2019-10-22 13:32:29,147 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-22 13:32:29,156 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:29,162 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-22 13:32:29,166 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:29,183 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 200 13684
INFO 2019-10-22 13:32:29,191 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-22 13:32:29,360 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-22 13:32:30,968 basehttp 124 "GET /site/ HTTP/1.1" 200 8023
INFO 2019-10-22 13:32:31,008 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-22 13:32:31,013 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:31,025 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-22 13:32:31,030 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:31,036 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-22 13:32:31,040 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:31,056 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:31,066 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:31,264 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-22 13:32:35,650 basehttp 124 "GET /areas/?area_id=120000 HTTP/1.1" 200 143
INFO 2019-10-22 13:32:36,492 basehttp 124 "GET /areas/?area_id=120100 HTTP/1.1" 200 839
INFO 2019-10-22 13:32:43,237 basehttp 124 "POST /addresses/create/ HTTP/1.1" 200 287
INFO 2019-10-22 13:32:46,675 basehttp 124 "PUT /addresses/8/default/ HTTP/1.1" 200 51
INFO 2019-10-22 13:32:49,313 basehttp 124 "GET /site/ HTTP/1.1" 200 8023
INFO 2019-10-22 13:32:49,356 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-22 13:32:49,362 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-22 13:32:49,371 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:49,378 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:49,379 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:49,388 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:49,396 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-22 13:32:49,402 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-22 13:32:49,617 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-22 13:33:16,120 basehttp 124 "GET /site/ HTTP/1.1" 200 8023
INFO 2019-10-22 13:33:16,151 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-22 13:33:16,168 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-22 13:33:16,178 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-22 13:33:16,181 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-22 13:33:16,183 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-22 13:33:16,200 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-22 13:33:16,208 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 200 13687
INFO 2019-10-22 13:33:16,212 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-22 13:33:16,406 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-22 13:33:17,128 basehttp 124 "GET /site/ HTTP/1.1" 200 8023
INFO 2019-10-22 13:33:17,164 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-22 13:33:17,195 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-22 13:33:17,198 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-22 13:33:17,203 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-22 13:33:17,205 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-22 13:33:17,204 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-22 13:33:17,223 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-22 13:33:17,242 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-22 13:33:17,353 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 05:34:48,526 basehttp 124 "GET /register/ HTTP/1.1" 200 4128
INFO 2019-10-23 05:34:48,683 basehttp 124 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2019-10-23 05:34:48,895 basehttp 124 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2019-10-23 05:34:48,899 basehttp 124 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2019-10-23 05:34:48,907 basehttp 124 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2019-10-23 05:34:49,144 basehttp 124 "GET /image_codes/74e6c0d4-ad9d-45d1-8be2-8ea82aa97af8/ HTTP/1.1" 200 3335
WARNING 2019-10-23 05:34:49,278 base 152 Not Found: /favicon.ico
WARNING 2019-10-23 05:34:49,286 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 5351
INFO 2019-10-23 05:34:51,827 basehttp 124 "GET /login/ HTTP/1.1" 200 3122
INFO 2019-10-23 05:34:51,897 basehttp 124 "GET /static/js/login.js HTTP/1.1" 304 0
INFO 2019-10-23 05:34:51,908 basehttp 124 "GET /static/images/logo02.png HTTP/1.1" 304 0
INFO 2019-10-23 05:34:51,909 basehttp 124 "GET /static/images/login_banner.png HTTP/1.1" 304 0
INFO 2019-10-23 05:34:51,923 basehttp 124 "GET /static/images/QQ-weixin.png HTTP/1.1" 304 0
INFO 2019-10-23 05:34:54,730 basehttp 124 "POST /login/ HTTP/1.1" 302 0
INFO 2019-10-23 05:34:54,780 basehttp 124 "GET / HTTP/1.1" 200 30308
INFO 2019-10-23 05:34:55,301 basehttp 124 "GET /static/images/icons.png HTTP/1.1" 304 0
WARNING 2019-10-23 05:34:55,976 base 152 Not Found: /carts/simple/
WARNING 2019-10-23 05:34:55,976 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 5357
INFO 2019-10-23 05:34:59,056 basehttp 124 "GET /center/ HTTP/1.1" 200 6283
INFO 2019-10-23 05:34:59,143 basehttp 124 "GET /static/images/left_bg.jpg HTTP/1.1" 304 0
INFO 2019-10-23 05:34:59,164 basehttp 124 "GET /static/images/shop_cart.png HTTP/1.1" 304 0
INFO 2019-10-23 05:35:05,318 basehttp 124 "GET /site/ HTTP/1.1" 200 8023
INFO 2019-10-23 05:35:05,359 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 200 15360
INFO 2019-10-23 05:35:05,364 basehttp 124 "GET /static/images/edit.png HTTP/1.1" 304 0
INFO 2019-10-23 05:35:05,625 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 05:35:22,356 basehttp 124 "GET /areas/?area_id=110000 HTTP/1.1" 200 143
INFO 2019-10-23 05:35:24,492 basehttp 124 "GET /areas/?area_id=110100 HTTP/1.1" 200 845
INFO 2019-10-23 05:35:38,435 basehttp 124 "POST /addresses/create/ HTTP/1.1" 200 292
WARNING 2019-10-23 05:35:56,651 base 152 Not Found: /addresses/9/title/
WARNING 2019-10-23 05:35:56,651 basehttp 124 "PUT /addresses/9/title/ HTTP/1.1" 404 5372
WARNING 2019-10-23 05:35:57,922 base 152 Not Found: /addresses/9/title/
WARNING 2019-10-23 05:35:57,923 basehttp 124 "PUT /addresses/9/title/ HTTP/1.1" 404 5372
INFO 2019-10-23 05:36:14,325 basehttp 124 "GET /areas/?area_id=110000 HTTP/1.1" 200 143
INFO 2019-10-23 05:36:17,013 basehttp 124 "GET /areas/?area_id=110100 HTTP/1.1" 200 845
INFO 2019-10-23 05:36:34,443 basehttp 124 "POST /addresses/create/ HTTP/1.1" 200 293
INFO 2019-10-23 05:36:56,761 basehttp 124 "GET /areas/?area_id=130000 HTTP/1.1" 200 703
INFO 2019-10-23 05:37:00,021 basehttp 124 "GET /areas/?area_id=130300 HTTP/1.1" 200 461
INFO 2019-10-23 05:37:09,873 basehttp 124 "POST /addresses/create/ HTTP/1.1" 200 294
INFO 2019-10-23 06:13:06,304 basehttp 124 "GET /center/ HTTP/1.1" 200 6283
INFO 2019-10-23 06:13:26,351 basehttp 124 "GET /site/ HTTP/1.1" 200 8023
INFO 2019-10-23 06:13:26,400 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 200 13687
INFO 2019-10-23 06:13:26,565 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
WARNING 2019-10-23 06:17:35,482 base 152 Not Found: /site/user_center_info.html
WARNING 2019-10-23 06:17:35,483 basehttp 124 "GET /site/user_center_info.html HTTP/1.1" 404 5214
WARNING 2019-10-23 06:17:38,118 base 152 Not Found: /site/user_center_site.html
WARNING 2019-10-23 06:17:38,118 basehttp 124 "GET /site/user_center_site.html HTTP/1.1" 404 5214
WARNING 2019-10-23 06:17:45,441 base 152 Not Found: /center/user_center_info.html
WARNING 2019-10-23 06:17:45,442 basehttp 124 "GET /center/user_center_info.html HTTP/1.1" 404 5220
INFO 2019-10-23 06:17:49,728 basehttp 124 "GET /center/ HTTP/1.1" 200 6286
INFO 2019-10-23 06:17:51,606 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:17:51,638 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:17:51,748 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:19:59,321 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:19:59,343 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:19:59,349 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:19:59,349 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:19:59,353 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:19:59,354 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:19:59,356 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:19:59,358 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:19:59,359 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:19:59,512 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:00,389 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:00,403 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:00,405 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:00,406 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:00,407 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:00,409 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:00,410 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:00,411 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:00,412 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:00,618 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:01,507 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:01,531 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:01,535 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:01,536 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:01,538 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:01,540 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:01,542 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:01,550 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:01,560 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:01,660 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:02,309 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:02,323 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:02,325 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:02,334 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:02,340 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:02,343 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:02,344 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:02,344 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:02,346 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:02,447 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:03,026 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:03,039 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,041 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,043 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,045 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,054 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,061 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,070 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,073 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,172 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:03,678 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:03,691 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,693 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,695 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,698 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,707 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,725 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,726 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,726 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:03,843 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:04,261 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:04,276 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:04,278 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:04,279 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:04,282 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:04,285 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:04,287 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:04,292 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:04,294 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:04,399 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:05,369 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:05,382 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:05,385 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:05,391 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:05,398 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:05,398 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:05,416 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:05,418 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:05,422 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:05,531 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:06,145 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:06,173 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,177 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,178 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,183 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,189 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,191 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,192 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,193 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,302 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:06,897 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:06,910 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,912 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,914 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,916 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,932 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,936 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,938 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:06,946 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:07,058 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:07,626 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:07,652 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:07,655 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:07,665 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:07,669 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:07,669 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:07,679 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:07,683 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:07,685 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:07,768 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:08,392 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:08,421 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:08,423 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:08,425 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:08,426 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:08,427 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:08,430 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:08,430 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:08,432 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:08,549 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:27,726 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:27,759 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:27,773 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:27,776 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:27,780 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:27,782 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:27,787 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:27,790 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:27,792 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:28,000 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:31,788 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:31,799 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:31,800 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:31,801 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:31,803 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:31,804 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:31,806 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:31,808 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:31,811 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:31,965 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:32,746 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:32,762 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:32,764 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:32,765 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:32,766 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:32,767 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:32,780 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:32,781 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:32,783 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:32,891 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:33,583 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:33,605 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:33,606 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:33,607 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:33,608 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:33,608 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:33,608 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:33,610 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-10-23 06:20:33,613 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-10-23 06:20:33,708 basehttp 124 "GET /areas/ HTTP/1.1" 200 1775
INFO 2019-10-23 06:20:34,278 basehttp 124 "GET /address/ HTTP/1.1" 200 10759
INFO 2019-10-23 06:20:34,295 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-23 06:20:34,296 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
